_url,name,company_size,industry,about_us,website,founded,company_type,specialties,headquarters_city,headquarters_province,headquarters
https://www.linkedin.com/company/toezichtloket/,TOEZICHTLOKET - Eenduidige registratie en monitoring,2-10 employees,Information Technology & Services,Samen naar één loket,https://www.toezichtloket.nl,2017.0,Partnership,"milieu, omgevingsmanagement, systeemtoezicht, ICT-oplossingen, Webapplicaties, online toezicht, handhaving, toezicht, dashboard",zwolle,Overijssel,"zwolle, Overijssel"
https://www.linkedin.com/company/tomatos---concept-&-creatie/,Tomatos - Concept & Creatie,11-50 employees,Graphic Design,"Tomatos heeft een uitgesproken mening over vormgeving en communicatie, daardoor onderscheiden wij ons van andere bureau's. We hechten waarde aan 'de synergie van wederzijdse afhankelijkheid'. Samen het spel spelen. 

Daarbij staat centraal: helderheid en transparantie. U weet wat u van ons mag verwachten en wij weten hoeveel waarde u hecht aan het product dat wij samen creëren. Dan pas kunnen wij toegevoegde waarde leveren. 

Veel van onze klanten noemen ons een reclamebureau maar Tomatos typeert zich meer als een Communicatie- / Grafisch ontwerpbureau. 
Onze eigen 'Elevator pitch' luidt dan ook: Tomatos is een grafisch ontwerpbureau met een flinke dosis reclame ervaring!",http://www.tomatos.nl,2003.0,Self-Employed,"Corporate identity, Identity campaigns, Webdesign, Jaarverslagen, Signing, Interior graphics",Deventer,Overijssel,"Deventer, Overijssel"
https://www.linkedin.com/company/topsquadnl/,TOP Squad,2-10 employees,Information Technology & Services,Developing great customer value,https://www.top-squad.nl,2021.0,Privately Held,"java, .Net, frontend, developers, plezier, meesterschap, groei",,,
https://www.linkedin.com/company/topic/,Topic Creatieve Communicatie,11-50 employees,Marketing & Advertising,"TOPIC Creatieve Communicatie is een full-service reclamebureau. Bedrijven, instellingen, overheden en non-profit organisaties schakelen ons al jarenlang in voor het vormgeven van hun interne en externe communicatie in woord en beeld. Wij werken vanuit een brede belangstelling voor de wereld en de mensen om ons heen. Openheid kenmerkt onze werkwijze. Dienstbaarheid is onze natuurlijke instelling. Betrouwbaarheid is ons leidende principe. En onze creativiteit zal u aangenaam verrassen.",http://www.topic-cc.nl,1989.0,Privately Held,"advertising, websites en digitale media, boeken, logo's en huisstijlen, brochures en folders",,,
https://www.linkedin.com/company/topicus/,Topicus,"1,001-5,000 employees",Information Technology & Services,"As a forward-thinking and independent platform developer, we create progressive and exceptional service-driven platforms for our clientele in the world of finance, healthcare, social services and education. Our aim is to assist our clients in remodeling and improving their service to their customers to add value to humankind and society. We pride ourselves on being transparent, unconventional and thinking outside-the-box to create a significant impact in the world.",http://www.topicus.nl,1998.0,Privately Held,"Hypotheken platform, Pensioen platform, Vermogensbeheer platform, Regieplatform voor gemeenten, Ketenintegratie, Connecting healthcare, Connecting education, Connecting finance, Zakelijk financieren platform, Platform voor voortgezetonderwijs (Somtod",Deventer,Overijssel,"Deventer, Overijssel"
https://www.linkedin.com/company/topicus-overheid/,Topicus Overheid,11-50 employees,Computer Software,"Een sociale samenleving waarin iedereen, op zijn eigen manier, goed kan functioneren. Gidso helpt dit te realiseren.",http://www.gidso.nl,2013.0,Privately Held,,Deventer,Overijssel,"Deventer, Overijssel"
https://www.linkedin.com/company/touchtable/,TouchTable,2-10 employees,Information Technology & Services,"TouchTable is een gebruiksvriendelijke multitouch-tafel. De ultieme tool om uw gesprekspartners interactief te betrekken bij uw idee of project. Visualiseren, inventariseren, presenteren, samenwerken: allemaal zonder toetsenbord of muis. 

TouchTable biedt een professioneel HD-aanraakscherm en is gemonteerd op een verrijdbaar en elektrisch in hoogte verstelbaar onderstel. De nauwkeurige multitouch zorgt voor een prettige en nauwkeurige bediening. ",https://www.touchtable.nl/,2012.0,Privately Held,"presenteren, multi-inzetbaar, funtioneel, verrijdbaar, verstelbaar onderstel, interactief, samenwerken, huur of koop, Windows PC, kantelbaar, Touchscreen, Workshop, Vergaderen",Deventer,Overijssel,"Deventer, Overijssel"
https://www.linkedin.com/company/toyota-morrenhof-deventer-&-raalte/,Toyota Morrenhof Deventer & Raalte,11-50 employees,Telecommunications,Autobedrijf Morrenhof in Raalte is al bijna 40 jaar een begrip in Salland. Vind bij ons uw nieuwe Toyota. Kom langs in de showroom en plan een proefrit.,http://morrenhof.nl,1970.0,,,Deventer,Overijssel,"Deventer, Overijssel"
https://www.linkedin.com/company/tradecast/,Tradecast,11-50 employees,Internet,"Breaking through barriers in publishing, broadcasting and websites with turnkey interactive TV channels. Easy to use. Cloud linear. On demand. Live.",https://tradecast.tv,2015.0,Public Company,"Turnkey Interactive TV Channels, OTT, Online video, VOD, Broadcasting, Publishing",Zwolle,Overijssel,"Zwolle, Overijssel"
https://www.linkedin.com/company/traffictoday/,Traffic Today,11-50 employees,Marketing & Advertising,Traffic Today is hét online marketingbureau dat altijd naar maximaal online rendement streeft. Wij werken op een creatieve en out-of-the-box manier gezien geen één online vraagstuk hetzelfde is. Traffic Today is dé partner op het gebied van online marketing. Naast uitvoerende werkzaamheden denken onze consultants altijd met je mee om jouw business naar een hoger niveau te tillen. Traffic Today is ontstaan uit de succesvolle en bewezen Best4u formule met meer dan 12 jaar ervaring.,https://www.traffictoday.nl,,Public Company,Online marketing,Deventer,Overijssel,"Deventer, Overijssel"
https://www.linkedin.com/company/wayforward/,Transformation & Ko B.V.,0-1 employees,Information Technology & Services,Voor mij is het van belang dat ik echte toegevoegde waarde kan en blijf leveren aan de organisatie waar ik voor werk.,https://www.dannyvermeeren.nl/,2016.0,Privately Held,"Agile Transitie, Agile Coaching, Scrum, Kanban, LeSS, SAFE, Training",De lutte,Overijssel,"De lutte, Overijssel"
https://www.linkedin.com/company/trace-health/,Transformational Consulting in eHealth,0-1 employees,Information Technology & Services,We help create successful collaboration for better health.,http://www.trace-health.nl/en,2019.0,Self-Employed,"Consulting, Health Informatics, Standards, Interoperability, Collaboration",Goor,Overijssel,"Goor, Overijssel"
https://www.linkedin.com/company/trisal-bv/,TransportPlan,11-50 employees,Computer Software,Wij geven handel- en transportbedrijven grip op VDM's met TransportPlan TMS software,https://www.transportplan.nl,2013.0,Public Company,"Softwareontwikkeling, Hardwareontwikkeling, VDM, Mest, Transport planning",,,
https://www.linkedin.com/company/tref-it-b.v./,Tref-it B.V.,2-10 employees,Information Technology & Services,"Tref-it Technical solutions, Business software, Industrial automation, Software consultancy
provides all aspects of automation engineering and information management. Our mission is to help our clients achieve a competitive edge in their respective markets through the integration of real-time control and information systems. Integrity is our bottom line.",http://www.tref-it.nl,2015.0,Sole Proprietorship,"Business software, Industrial automation, Software consultancy, Technical solutions",,,
https://www.linkedin.com/company/trendata-real-life-market-analytics%E2%84%A2/,Trendata - Anticipate trends before they're trending,11-50 employees,Marketing & Advertising,"See market trends and developments before they happen, based on real-life consumer behaviour, and predict their impact on your business. Get trained to leverage your hidden market potential and realize its full value in marketing, product development and procurement. ",https://trendata.nl/en,2018.0,Privately Held,"Big Data, Marketing, Consumer data, Real Life Marketing, Analytics, Data Driven",Hengelo,Overijssel,"Hengelo, Overijssel"
https://www.linkedin.com/company/trendata---real-life-market-insights/,Trendata - Real Life Market Insights,11-50 employees,Marketing & Advertising,"Your gateway to Customer Centricity: Plug & Play analysis tool based on unique, behavioural Big Search & Social Data. Make your customers’ voice heard!",http://trendata.nl,2016.0,,,Enschede,Overijssel,"Enschede, Overijssel"
https://www.linkedin.com/company/trent-glasvezel/,TReNT Glasvezel,11-50 employees,Telecommunications,"TReNT Glasvezel is sinds 1999 leverancier van dark fiber glasvezelverbindingen en beschikt inmiddels over een eigen fijnmazig (regionaal) glasvezelnetwerk van ruim 2.000 kilometer. Met dit netwerk bieden we bedrijven, zorg- en onderwijsinstellingen, overheden en non-profitorganisaties een toekomstvaste, veilige en open infrastructuur. Bij TReNT geloven we in keuzevrijheid. Zo kunnen onze klanten zelf kiezen van welke diensten en dienstenaanbieders ze gebruikmaken. Tevens biedt een dark fiber glasvezelverbinding onbeperkte bandbreedte die volledig naar eigen wens ingericht kan worden. ",http://www.trentglasvezel.nl,1999.0,Nonprofit,Dark fiber,Enschede,Overijssel,"Enschede, Overijssel"
https://www.linkedin.com/company/triboform-engineering-bv/,TriboForm Engineering,2-10 employees,Computer Software,"TriboForm is a software solution for the simulation of tribology, friction and lubrication in metal forming processes.",http://www.triboform.com,2012.0,Privately Held,"Virtual Tribology, Software Development, Engineering Service, Training & Support, Sheet Metal Forming, Stamping Simulation",,,
https://www.linkedin.com/company/triggerfish_678610/,Triggerfish!,11-50 employees,Internet,"Triggerfish is a Digital Driven agency based in Zwolle, the Netherlands. 

We THINK, DESIGN and BUILD successful and award winning projects for companies who believe in the power of a experience focused approach! 

LEADGENERATION: digital marketing, experience marketing, online strategy
BRANDING: graphic design, interaction design, motion graphics design
TECHNOLOGY : web, applications

Enter the experience on: http://www.triggerfish.nl
Say hello at:  hello@triggerfish.nl",,2005.0,Privately Held,"Online / digitale activatiestrategie, Marketing & insigts, Creatieve conceptontwikkeling, Analyse & optimalisatie, Creatie: Digital design, UX & UI Design, Content, Campagne managment, Web & Mobile development",Zwolle,Overijssel,"Zwolle, Overijssel"
https://www.linkedin.com/company/triggerfish-b.v./,Triggerfish! B.V.,11-50 employees,Publishing,"Triggerfish! B.V. is a publishing company based out of Grote Voort 5, ZWOLLE, Netherlands.",http://www.triggerfish.nl,,,,,,
https://www.linkedin.com/company/trimm/,TRIMM,51-200 employees,Internet,"TRIMM is a full service internet agency with headquarters in the Netherlands. Established in 1993 TRIMM has been pioneering and crafting the internet for over 20 years, becoming a true digital partner for multinationals in the B2B realm. With a strong pedigree in High Tech, Industrial, Telcom and Educational Sectors, we craft effective and beautiful digital solutions that add value to your business. Over 110 driven professionals strive to forge meaningful connections between you and your clients, your clients and their customers and all the devices they interact with.",http://www.trimm.nl/,1993.0,Privately Held,"Digital business development, Webshops, Webportals, Mobile, Websites, Hosting acceleration, Webapplicaties, Webdesign, Digital Strategy",Enschede,OV,"Enschede, OV"
https://www.linkedin.com/company/tringl/,TRINGL,2-10 employees,Information Technology & Services,"TRINGL is opgericht door Robin Scholte en het software-ontwikkelbedrijf Sycade.

Robin heeft een achtergrond in de IT, met ruime ervaring op het gebied van het aansturen van IT-ontwikkelteams gecombineerd met een inhoudelijke kennis van het zorgdeclaratieproces.

Sycade is een software-ontwikkelbedrijf met ervaren specialisten, die zeer goed op de hoogte zijn van de nieuwste Microsoft technologieën.

TRINGL maakt software voor apotheken.",http://www.tringl.nl,2016.0,Privately Held,Informatieanalyse gezondheidszorg,Zwolle,Overijssel,"Zwolle, Overijssel"
https://www.linkedin.com/company/trino-creative-innovations/,Trino Creative Innovations,11-50 employees,Internet,"Trino is een overkoepelende naam welke diverse gespecialiseerde webshops exploiteert.

Vanuit ons eigen magazijn verzenden wij binnen 24 uur rechtstreeks naar onze klanten. Met een ervaren team zijn wij al jaren actief in diverse specialistische productgroepen.",https://trino.shop/,,Sole Proprietorship,,Oldenzaal,Overijssel,"Oldenzaal, Overijssel"
https://www.linkedin.com/company/tripchain/,TripChain,2-10 employees,Information Technology & Services,"TripChain is a tax-proof, ""state-of-the-art"" immutable digital driver's logbook for company car drivers.",https://tripchain.eu,,Public Company,,,,
https://www.linkedin.com/company/triplepro-direct-marketing/,TriplePro Direct Marketing,201-500 employees,Marketing & Advertising,"TriplePro Direct Marketing is opgericht in 2004 en in meer dan 10 jaar tijd hebben wij ons gespecialiseerd in het oplossen van marketingvraagstukken en het opzetten van fondswervingsactiviteiten voor diverse NPO's en NGO's in Nederland.

Met vestigingen in Groningen, Zwolle en Amsterdam hebben wij een landelijke dekking, maar richten wij ons voornamelijk op de gebieden buiten de grote steden.",http://www.directmarketing.triplepro.nl/,2004.0,Public Company,,,,
https://www.linkedin.com/company/triqs/,Triqs. Vernieuwend onderzoeksbureau,11-50 employees,Market Research,"Wij zijn Triqs. Een team van 18 vakmensen die onze opdrachtgevers vernieuwende inzichten biedt voor de ontwikkeling van mens en organisatie door interactieve training en onderzoek in de zorg, het onderwijs en de overheid.",http://www.triqs.nl,2001.0,Privately Held,"Medewerkerstevredenheidsonderzoek, CQ Onderzoek, competentiemanagement, CQI, Klanttevredenheidsonderzoek",Zwolle,Overijssel,"Zwolle, Overijssel"
https://www.linkedin.com/company/true-craving/,True Craving,0-1 employees,Information Technology & Services,"True Craving is currently specializing in VR applications. Just press ""Follow"" and join us on the to full fledged VR!",http://truecraving.com,2011.0,Public Company,,Zwolle,Overijssel,"Zwolle, Overijssel"
https://www.linkedin.com/company/ts24-b.v/,TS24 B.V,11-50 employees,Internet,"TS24 gaat voor maximale klanttevredenheid en een toegankelijke complete online shopervaring
voor doe-het-zelvers en de (kleine) zelfstandige. Ons jonge team is gedreven, flexibel,
professioneel en persoonlijk. Het dynamisch assortiment is eerlijk geprijsd, van goede kwaliteit en
wij dragen zorg voor krachtige service vóór, tijdens en na uw aankoop.
Professioneel en persoonlijk.",http://www.ts24.nl,2005.0,Self-Employed,"DIY tools, Car en Boat Polishers, Gardening Tools, Climat control, Paint, Makita, Gardena, Generators",,,
https://www.linkedin.com/company/tsditbv/,TSD IT bv,11-50 employees,Computer Software,IT solutions in green,http://www.tsd.nl,1981.0,Privately Held,"www.Treecommerce.com, www.wintree.eu, www.3dtuindesigner.nl",Zwolle ,Overijssel,"Zwolle , Overijssel"
https://www.linkedin.com/company/tuenda/,Tuenda,2-10 employees,Information Technology & Services,"Tuenda controleert de beschikbaarheid, uptime en snelheid van jouw digitale diensten om je zorgen te ontnemen.",https://tuenda.io,2020.0,Privately Held,"IT, Monitoring, Analysis",,,
https://www.linkedin.com/company/tuffel/,Tuffel,2-10 employees,Information Technology & Services,Goed gefikst voor de zaak,https://www.tuffel.nl,2011.0,Privately Held,"Refurbished Mac / Apple, Verkoop Apple computers, Reparatie iPhone, iPad & Apple computers",Almelo,Overijssel,"Almelo, Overijssel"
https://www.linkedin.com/company/turck-b.v./,Turck B.V.,11-50 employees,Computer Software,"Turck B.V. is a computer software company based out of Ruiterlaan 7, ZWOLLE, Netherlands.",http://www.turck.com,,,,,,
https://www.linkedin.com/company/tuultech/,TuulTech,2-10 employees,Computer Software,"Kwaliteit en klantvriendelijkheid moet in DNA zitten, anders werkt het niet.",https://tuultech.nl,,Sole Proprietorship,"PHP, .NET, UI/UX, QA, Wordpress, Shopify, Magento, Marketing , design",Kampen,Overijssel,"Kampen, Overijssel"
https://www.linkedin.com/company/tv-enschede-fm/,TV Enschede FM,51-200 employees,Broadcast Media,"Local radio and televisionstation of the city of Enschede, the Netherlands. Winner of the national ""best local broadcast company"" award in 2011 and 2012. Because of their two wins in a row, TV Enschede FM was asked to to be a member of the jury in 2013, out of competition. Also initiator of the national pilot ""Regional Media Center Twente"" in conjunction with the OLON association.",http://www.tvenschedefm.nl/,,Nonprofit,"Nieuws, Televisie, Opleiding, Vrijwilligers, Internet, Social Media, Radio, Enschede, Stagaires, Journalistiek",Enschede,Overijssel,"Enschede, Overijssel"
https://www.linkedin.com/company/tweakwise-com/,Tweakwise,11-50 employees,Information Technology & Services,"The number one in onsite search, merchandising, and recommendations",http://www.tweakwise.com,2012.0,Privately Held,"Onsite Search, Facet Navigation, Facet Search, Merchandising, Recommendations, Personalisation, Sorting rules, SaaS Software, Product Enrichment, API programming, E-commerce, Retail",,,
https://www.linkedin.com/company/tweddo/,Tweddo,0-1 employees,Computer Software,"Tweddo is a feature-rich batch photo editor, offering full flexibility in all your basic and advanced image editing tasks. Besides resizing, cropping, watermarking, the app offers a collection of image processing jobs to easily restore and enhance your photos in batch mode without having to compromise on quality. Tweddo has broad support for reading and writing all common image formats, making it also an ideal image converter. ",https://www.tweddo.com,2016.0,Public Company,"batch photo editor, resize, convert, watermark, enhancement, restoration",Haarle,Overijssel,"Haarle, Overijssel"
https://www.linkedin.com/company/tweetspeed/,TweetSpeed,2-10 employees,Information Technology & Services,"Met TweetSpeed heeft u als #ondernemer een krachtige tool in handen om het bereik van uw #Twitteraccount te vergroten. Voor meer info bezoek onze website. http://www.tweetspeed.nl

Als ondernemer een week lang #gratis gebruik maken van #tweetspeed en zo honderden mensen op #twitter bereiken ? Bezoek dan vandaag nog onze site.",,,Public Company,,Deventer,Overijssel,"Deventer, Overijssel"
https://www.linkedin.com/company/twensoc/,Twensoc,0-1 employees,Information Technology & Services,"Allround software development in java, php, actionscript 3 and javascript. 
i have a special interest in building/generating extjs user interface applications that run in the browser and in Adobe Air. 

Relevant technologies:
- struts/spring/hibernate/jsp
- mysql/postgres
- eclipse/emf/model transformations
- modelling/code generation
- extjs user interface framework
- flex",http://twensoc.nl,,Privately Held,,,,
https://www.linkedin.com/company/twente-fm/,Twente FM,11-50 employees,Broadcast Media,"Twente FM is de streekomroep voor Noordoost Twente met Twente FM, Twente TV en www.twentefm.nl. Dagelijks brengen we via onze media het streeknieuws bij de Noordoost Twentenaren thuis. Bij grote evenementen in de regio doen we live verslag of zijn reporters van ons ter plaatse.",http://www.twentefm.nl,1993.0,Nonprofit,"Radio (Twente FM), TV (Twente TV), Internet (www.rtvnotwente.nl)",,,
https://www.linkedin.com/company/twente-in-business/,Twente in Business,11-50 employees,Marketing & Advertising,"Welkom bij Twente in Business! Wij zijn een netwerkgroep met ondernemers uit de regio Haaksbergen, Hengelo en Enschede en komen elke 1ste woensdag avond van de maand bij elkaar. Sinds mei 2012 opgericht met het doel veel van elkaar te leren en elkaar op een ongedwongen manier te helpen bij het genereren van meer omzet! Uit elke branche is één bevoegde aanwezig van zijn/haar bedrijf.

Wilt u eens een avond als bezoeker bijwonen, dan kunt u zich vrijblijvend aanmelden via een van onze leden.",http://twenteinbusiness.nl/,,Nonprofit,,,,
https://www.linkedin.com/company/twenteconnect/,TwenteConnect B.V.,2-10 employees,Information Technology & Services,ICT oplossingen die je werkdag vereenvoudigen.,https://www.twenteconnect.nl,2014.0,Self-Employed,,Hengelo,Overijssel,"Hengelo, Overijssel"
https://www.linkedin.com/company/twinspan/,Twinspan,2-10 employees,Information Technology & Services,De brug tussen mens en technologie,http://www.twinspan.nl,2006.0,Privately Held,,,,
https://www.linkedin.com/company/twisb/,TwisB,0-1 employees,Information Technology & Services,"The Way It Should Be 

TwisB helps you maximizing the advantages that modern IT offers you. 


A company that will help you turning that grey box ('computer') into a device that makes working more fun, more efficient, cheaper and better. TwisB offers consultancy, implementation services, training,  (functional design of) new (web)platforms and promotion of innovation!",http://www.twisb.eu,2010.0,Public Company,"Consultancy, Training, Implementation, Functional Design",,,
https://www.linkedin.com/company/tycloud/,TyCloud,2-10 employees,Information Technology & Services,"Maak weer tijd voor ondernemen en ervaar eindelijk het gemak van mobiel werken. Tycloud is dé Google Apps For Work Partner voor Noord-Nederland. 

Wij helpen mkb'ers om de ongekende technische mogelijkheden die de cloud biedt optimaal te benutten. Onze ervaren professionals helpen bij een naadloze migratie binnen uw bedrijf en verzorgen onder andere voorlichtingen, trainingen en nazorg.",http://www.tycloud.nl,,Privately Held,"Google Apps for Business, Training, Cloud Infrastructure",,,
https://www.linkedin.com/company/ucaas/,UCaaS | Cloud Service Provider,2-10 employees,Information Technology & Services,De meest mensgerichte Clouddienstverlener van Nederland.,https://www.ucaas.nl,2014.0,Privately Held,"Lync, System Center, Sharepoint, Microsoft Teams, Azure, Power BI",,,
https://www.linkedin.com/company/uitgeverij-davo-b.v./,Uitgeverij Davo B.V.,11-50 employees,Publishing,"Uitgeverij Davo B.V. is a publishing company based out of Hunneperkade 8, DEVENTER, Netherlands.",http://www.davo.nl,,,,,,
https://www.linkedin.com/company/uitgeverij-de-brug/,Uitgeverij De Brug,11-50 employees,Publishing,"Uitgeverij De Brug is a publishing company based out of Constructieweg 41-1, KAMPEN, Netherlands.",,,,,,,
https://www.linkedin.com/company/uitgeverij-het-twentsche-land-b.v./,Uitgeverij Het Twentsche Land B.V.,11-50 employees,Publishing,"Uitgeverij Het Twentsche Land B.V. is a publishing company based out of Oldenzaalsestraat 232, HENGELO OV, Netherlands.",http://www.twentejournaal.nl,,,,,,
https://www.linkedin.com/company/unit4/,Unit4,"1,001-5,000 employees",Computer Software,In business for people,http://www.unit4.com,1980.0,Privately Held,"Enterprise Resource Planning, Human Capital Management, Financial Management, Consolidation & Cash, Financial Audit, Shared Services, On-demand applications, Environmental Performance Management, Student Management, Professional Services Automation, financial ",,,
https://www.linkedin.com/company/unitron-innotech-b.v./,Unitron Innotech B.V.,11-50 employees,Publishing,"Unitron Innotech B.V. is a publishing company based out of Asveldweg 2, HENGELO OV, Netherlands.",http://www.unitron.nl,,,,,,
https://www.linkedin.com/company/unity-bi/,Unity BI,2-10 employees,Information Technology & Services,Productie optimalisatie door de inzet van data.,http://www.unity-bi.nl,2014.0,Public Company,Business Intelligence and Microsoft Dynamics AX,Hengelo,OV,"Hengelo, OV"
https://www.linkedin.com/company/unity-x/,Unity-X,2-10 employees,Information Technology & Services,"Unity-X ontwikkelt software voor financiële instellingen en uitzendbureaus. Sinds 2002 hebben wij uiteenlopende projecten opgeleverd als IT-partner van onze opdrachtgevers. 

Deze projecten hebben betrekking op boekingssystemen, acquisitie management systemen, workflow management systemen en het realiseren van (XML)koppelingen. 

Voor, tijdens en na het project zijn wij betrokken bij de opdrachtgever. Van persoonlijke adviesgesprekken in aanloop naar een project tot trainingen en IT-support na afloop. Wij blijven altijd betrokken bij onze klanten. Dat is ook precies de reden waarom wij meerdere klanten hebben die al vanaf het begin met ons samenwerken. Ook klanten waarvoor wij recente projecten zijn gaan ontwikkelen tonen zich zeer positief over onze betrokkenheid en “het extra stapje” dat wij zetten om ons gezamenlijke doel te bereiken. 

Onze misse is simpel: Wij willen kwalitatief hoogstaande software ontwikkelen gebaseerd op de wensen van de klant, door middel van het aangaan van relaties op lange termijn met de focus op openheid, betrokkenheid en duidelijkheid, tijdens elke fase van de samenwerking.",http://www.unity-x.nl,2002.0,Privately Held,"Acquisitie management systemen, Online boekingssystemen, XML Koppelingen, Koppelingen met boekhoudsoftwaresystemen, Facturatiesystemen, Compliance, Audits",,,
https://www.linkedin.com/company/upgen-investments/,UpGen investments,11-50 employees,Computer Networking,"Wij gunnen iedereen meer tijd voor datgene wat er écht toe doet.

We realiseren deze groei door overnames van  local heroes in de ICT dienstverlening die actief zijn in het MKB en/of gespecialiseerd zijn in nichemarkten.",,,Privately Held,,,,
https://www.linkedin.com/company/uptimerobot/,Uptime Robot,2-10 employees,Information Technology & Services,"Alles op 1 plek voor echt goede monitoring van websites, webwinkels en applicaties.",https://uptimerobot.nl,2021.0,Privately Held,"uptime monitoring, SLA rapport, Webwinkel monitoring, Performance monitoring",,,
https://www.linkedin.com/company/uptimen/,UPTIMEN,2-10 employees,Information Technology & Services,"Is your website online? Don't keep guessing, start with UPTIMEN.",https://uptimen.com,2021.0,Privately Held,"uptime monitoring, performance monitoring, uptime robot",,,
https://www.linkedin.com/company/uptodate-digitale-bedrijfsvoering/,Uptodate Digitale Bedrijfsvoering,2-10 employees,Information Technology & Services,Creatief verbeteren van bedrijven.,http://www.uptodate.nl,1995.0,Privately Held,,Hengelo,Overijssel,"Hengelo, Overijssel"
https://www.linkedin.com/company/userv/,uServ,2-10 employees,Computer Software,uServ groeit uit tot BrightPlan.nl,https://BrightPlan.nl,2008.0,Privately Held,"Document Creation, Multi-channel Output Management, Enterprise Output Management, Output management, Output management software, Output management system, Software Company, Mobile App Development, Software Development, App Development, Mobile Apps, Apps, Afsprak",Zwolle,Overijssel,"Zwolle, Overijssel"
https://www.linkedin.com/company/1554200/,uServ,2-10 employees,Computer Software,"Nog een paar weken en dan groeit Userv uit tot BrightPlan.nl: een betaalbaar alles-in-één online pakket voor planning en afspraken, dossierbeheer en cliëntenportaal.   

De switch van Userv naar BrightPlan.nl verandert niets aan onze relatie met onze opdrachtgevers. Onze dienstbaarheid verandert niet. Nooit. Ook veranderen wij niets aan onze core. Het wordt alleen maar sterker, cruciale bedrijfsprocessen ondersteunen met een heldere IT-oplossing!  

Dossiers zijn wél leuk!

10 REDENEN OM TE KIEZEN VOOR BRIGHTPLAN.NL

- Alle afspraken, dossiers én het cliëntenportaal in één online pakket
- Overal en altijd beschikbaar
- Ongelimiteerd gebruik op computers of apparaten
- Begrijpelijk, plezierig en supersnelle workflow ondersteuning
- Videoconsult: spreek en zie jouw afspraak veilig op afstand 
- Alles is veilig met de veilige 2-factor-authenticatie én 123AVGProof
- Handige sjablonen voor het maken van complexe rapportages
- Maak eenvoudig vragenlijsten aan
- Scan al je documenten met de scan-module
- BrightPlan denkt altijd GRAAG met je mee!

Veel professionals in de medische wereld, maatschappelijke sector of advocatuur kiezen al voor BrightPlan.nl omdat het zó gebruiksvriendelijk is, super helder en supersnel!",https://BrightPlan.nl,2008.0,Privately Held,"Document Creation, Multi-channel Output Management, Enterprise Output Management, Output management, Output management software, Output management system, Software Company, Mobile App Development, Software Development, App Development, Mobile Apps, Apps, Afsprak",Zwolle,Overijssel,"Zwolle, Overijssel"
https://www.linkedin.com/company/utinsiders/,UTinsiders,2-10 employees,Information Services,Your online buddy and personal information guide on the University of Twente and Enschede. Check out our website!,https://utinsiders.monitorboard.nl,2021.0,Nonprofit,,,,
https://www.linkedin.com/company/uwcamerabeveiliger/,Uwcamerabeveiliger.nl,2-10 employees,Information Technology & Services,"Voor elke wens, een passende lens",http://www.uwcamerabeveiliger.nl,2019.0,Self-Employed,,Ommen,Overijssel,"Ommen, Overijssel"
https://www.linkedin.com/company/uxfactornl/,UX Factor,0-1 employees,Information Technology & Services,UX Factor builds digital products that activate people.,https://uxfactor.nl,,Self-Employed,"UX Design, Interface Design, Frontend Engineering, Consultancy, Design Systems, User Centered Design, Design Thinking, CSS Architecture, Styleguides, Brand Identity",Zwolle,Overijssel,"Zwolle, Overijssel"
https://www.linkedin.com/company/v-tron/,V-Tron B.V.,2-10 employees,Information Technology & Services,Your way in infomotives,https://www.v-tron.nl,2007.0,Privately Held,"km registratie, track and trace, diefstalpreventie, beheer werkmaterieel, fleetmanagement, Driver Behaviour, Carsharing, Blindspot detection, Dode hoek detectie, ITS, C-ITS, ZOOF, Driver Safety, Connected Car, In-Car serviceprovider",,,
https://www.linkedin.com/company/vakbekwaaminzorg-nl/,Vakbekwaaminzorg.nl,11-50 employees,E-learning,"Vakbekwaaminzorg.nl is de verbindende factor tussen de zorgbranche en de vakexperts. Onafhankelijke partners bieden samen een uitgebreid aanbod van e-learning. Je kunt rekenen op zo’n 180 thema’s van hoge kwaliteit en persoonlijk advies voor blended learning en verdiepende informatie. 

Mix en match e-learning dat het beste bij jullie aansluit en betaal alleen wat je echt nodig hebt.",http://www.vakbekwaaminzorg.nl,2020.0,Privately Held,,,,
https://www.linkedin.com/company/valadis-b.v./,Valadis B.V.,11-50 employees,Computer Software,"Valadis B.V. is a computer software company based out of Generatorstraat 42, HENGELO OV, Netherlands.",http://www.valadis.nl,,,,,,
https://www.linkedin.com/company/validsign/,ValidSign,11-50 employees,Information Technology & Services,Daar teken ik voor!,https://www.validsign.nl/,2014.0,Privately Held,"Informatie technologie, Digitale rechtsgeldige handtekening, Digitalisering",Deventer,Overijssel,"Deventer, Overijssel"
https://www.linkedin.com/company/valuedata-bv/,ValueData BV,2-10 employees,Information Technology & Services,turning data into value,https://www.valuedata.nl,,Privately Held,,Willemsoord,Overijssel,"Willemsoord, Overijssel"
https://www.linkedin.com/company/van-de-steeg-software-b.v./,Van de Steeg Software B.V.,2-10 employees,Information Technology & Services,"Van de Steeg Software is een systeemhuis diep geworteld in de grafimediabranche, die diverse SaaS (Software as a Service) oplossingen levert aan uitgevers van boeken, tijdschriften en (huis-aan-huis)bladen.online modules: abonnementenbeheer, verspreidingssoftware, klachtenmanagement en IVR voicereponse-systemen.",http://www.steeg-software.nl,,Privately Held,,,,
